Date,Month,Route,Actual,Predicted,Day,Year
13,6,52.0,Cleaning - Unsanitary,Operations - Operator,Tuesday,2023
13,6,53.0,Mechanical,Operations - Operator,Tuesday,2023
13,6,85.0,Security,Mechanical,Tuesday,2023
13,6,11.0,Mechanical,Operations - Operator,Tuesday,2023
13,6,88.0,Mechanical,Operations - Operator,Tuesday,2023
13,6,32.0,Mechanical,Mechanical,Tuesday,2023
13,6,108.0,Mechanical,Mechanical,Tuesday,2023
13,6,131.0,Mechanical,Mechanical,Tuesday,2023
13,6,41.0,Mechanical,Mechanical,Tuesday,2023
13,6,119.0,General Delay,Operations - Operator,Tuesday,2023
13,6,100.0,Mechanical,Operations - Operator,Tuesday,2023
13,6,70.0,Security,Operations - Operator,Tuesday,2023
13,6,13.0,Diversion,Operations - Operator,Tuesday,2023
13,6,95.0,Operations - Operator,Mechanical,Tuesday,2023
13,6,64.0,Mechanical,Operations - Operator,Tuesday,2023
13,6,953.0,Mechanical,Mechanical,Tuesday,2023
13,6,929.0,Collision - TTC,Mechanical,Tuesday,2023
13,6,7.0,Collision - TTC,Operations - Operator,Tuesday,2023
13,6,900.0,Mechanical,Mechanical,Tuesday,2023
13,6,118.0,General Delay,Mechanical,Tuesday,2023
13,6,101.0,Diversion,Operations - Operator,Tuesday,2023
13,6,32.0,Mechanical,Mechanical,Tuesday,2023
13,6,128.0,Diversion,General Delay,Tuesday,2023
13,6,46.0,Operations - Operator,Mechanical,Tuesday,2023
13,6,168.0,Collision - TTC,Mechanical,Tuesday,2023
13,6,41.0,Mechanical,Mechanical,Tuesday,2023
13,6,927.0,Operations - Operator,Mechanical,Tuesday,2023
13,6,989.0,Operations - Operator,Mechanical,Tuesday,2023
13,6,106.0,Mechanical,Operations - Operator,Tuesday,2023
13,6,53.0,Mechanical,Mechanical,Tuesday,2023
13,6,35.0,Mechanical,Mechanical,Tuesday,2023
13,6,929.0,Mechanical,Mechanical,Tuesday,2023
13,6,36.0,Security,Mechanical,Tuesday,2023
13,6,112.0,Mechanical,Mechanical,Tuesday,2023
13,6,35.0,Cleaning - Unsanitary,Mechanical,Tuesday,2023
13,6,104.0,General Delay,Security,Tuesday,2023
13,6,72.0,Emergency Services,Mechanical,Tuesday,2023
13,6,119.0,Diversion,Diversion,Tuesday,2023
13,6,36.0,Mechanical,Mechanical,Tuesday,2023
13,6,106.0,General Delay,Security,Tuesday,2023
13,6,84.0,Mechanical,Mechanical,Tuesday,2023
13,6,107.0,General Delay,Mechanical,Tuesday,2023
13,6,41.0,Mechanical,Mechanical,Tuesday,2023
13,6,160.0,General Delay,Operations - Operator,Tuesday,2023
13,6,40.0,Collision - TTC,Mechanical,Tuesday,2023
13,6,12.0,Emergency Services,Operations - Operator,Tuesday,2023
13,6,121.0,Collision - TTC,Operations - Operator,Tuesday,2023
13,6,51.0,Diversion,Mechanical,Tuesday,2023
13,6,121.0,Diversion,Diversion,Tuesday,2023
13,6,929.0,Mechanical,Mechanical,Tuesday,2023
13,6,929.0,Mechanical,Mechanical,Tuesday,2023
13,6,75.0,Cleaning - Unsanitary,Operations - Operator,Tuesday,2023
13,6,67.0,Mechanical,Mechanical,Tuesday,2023
13,6,23.0,Operations - Operator,Operations - Operator,Tuesday,2023
13,6,960.0,Mechanical,Operations - Operator,Tuesday,2023
13,6,7.0,Cleaning - Unsanitary,Operations - Operator,Tuesday,2023
13,6,37.0,Emergency Services,Mechanical,Tuesday,2023
13,6,84.0,Mechanical,Operations - Operator,Tuesday,2023
13,6,89.0,Operations - Operator,Operations - Operator,Tuesday,2023
13,6,64.0,Collision - TTC,Operations - Operator,Tuesday,2023
13,6,129.0,Operations - Operator,Mechanical,Tuesday,2023
13,6,76.0,Mechanical,Operations - Operator,Tuesday,2023
13,6,36.0,Mechanical,Operations - Operator,Tuesday,2023
13,6,52.0,General Delay,Operations - Operator,Tuesday,2023
13,6,95.0,Collision - TTC,Mechanical,Tuesday,2023
13,6,64.0,Diversion,Mechanical,Tuesday,2023
13,6,95.0,Collision - TTC,Mechanical,Tuesday,2023
13,6,52.0,Mechanical,Mechanical,Tuesday,2023
13,6,44.0,Mechanical,Operations - Operator,Tuesday,2023
13,6,133.0,Operations - Operator,Mechanical,Tuesday,2023
13,6,113.0,Mechanical,Operations - Operator,Tuesday,2023
13,6,79.0,Emergency Services,Mechanical,Tuesday,2023
13,6,52.0,Utilized Off Route,Mechanical,Tuesday,2023
13,6,929.0,Utilized Off Route,Mechanical,Tuesday,2023
13,6,29.0,Utilized Off Route,Mechanical,Tuesday,2023
13,6,133.0,Operations - Operator,Mechanical,Tuesday,2023
13,6,100.0,Mechanical,Operations - Operator,Tuesday,2023
13,6,38.0,Mechanical,Mechanical,Tuesday,2023
13,6,34.0,Utilized Off Route,Operations - Operator,Tuesday,2023
13,6,25.0,Utilized Off Route,Operations - Operator,Tuesday,2023
13,6,85.0,Security,Operations - Operator,Tuesday,2023
13,6,84.0,Mechanical,Operations - Operator,Tuesday,2023
13,6,36.0,Diversion,Diversion,Tuesday,2023
13,6,39.0,Operations - Operator,Mechanical,Tuesday,2023
13,6,64.0,Operations - Operator,Operations - Operator,Tuesday,2023
13,6,75.0,Security,Mechanical,Tuesday,2023
13,6,960.0,Utilized Off Route,Mechanical,Tuesday,2023
13,6,62.0,General Delay,Operations - Operator,Tuesday,2023
13,6,39.0,Operations - Operator,Mechanical,Tuesday,2023
13,6,24.0,Investigation,Operations - Operator,Tuesday,2023
13,6,116.0,Diversion,Mechanical,Tuesday,2023
13,6,21.0,Utilized Off Route,Operations - Operator,Tuesday,2023
13,6,113.0,Utilized Off Route,Mechanical,Tuesday,2023
13,6,86.0,Diversion,Operations - Operator,Tuesday,2023
13,6,86.0,Utilized Off Route,Mechanical,Tuesday,2023
13,6,129.0,Utilized Off Route,Mechanical,Tuesday,2023
13,6,86.0,Utilized Off Route,Utilized Off Route,Tuesday,2023
13,6,63.0,Investigation,Security,Tuesday,2023
13,6,40.0,Emergency Services,Security,Tuesday,2023
13,6,37.0,Diversion,Diversion,Tuesday,2023
13,6,165.0,Mechanical,Mechanical,Tuesday,2023
13,6,60.0,Diversion,Diversion,Tuesday,2023
14,6,300.0,Road Blocked - NON-TTC Collision,Emergency Services,Wednesday,2023
14,6,23.0,Security,Mechanical,Wednesday,2023
14,6,945.0,Operations - Operator,Operations - Operator,Wednesday,2023
14,6,160.0,Mechanical,Mechanical,Wednesday,2023
14,6,7.0,Mechanical,Operations - Operator,Wednesday,2023
14,6,39.0,Mechanical,Mechanical,Wednesday,2023
14,6,73.0,Mechanical,Mechanical,Wednesday,2023
14,6,19.0,Mechanical,Mechanical,Wednesday,2023
14,6,75.0,Diversion,Diversion,Wednesday,2023
14,6,32.0,Operations - Operator,Mechanical,Wednesday,2023
14,6,72.0,Mechanical,Mechanical,Wednesday,2023
14,6,29.0,Mechanical,Mechanical,Wednesday,2023
14,6,47.0,General Delay,Mechanical,Wednesday,2023
14,6,29.0,Mechanical,Mechanical,Wednesday,2023
14,6,47.0,Mechanical,Mechanical,Wednesday,2023
14,6,17.0,Collision - TTC,Mechanical,Wednesday,2023
14,6,939.0,Mechanical,Mechanical,Wednesday,2023
14,6,935.0,Vision,Mechanical,Wednesday,2023
14,6,59.0,General Delay,Mechanical,Wednesday,2023
14,6,36.0,Operations - Operator,Operations - Operator,Wednesday,2023
14,6,85.0,Mechanical,Mechanical,Wednesday,2023
14,6,96.0,Security,Mechanical,Wednesday,2023
14,6,935.0,Mechanical,Mechanical,Wednesday,2023
14,6,118.0,General Delay,Mechanical,Wednesday,2023
14,6,41.0,Vision,Mechanical,Wednesday,2023
14,6,43.0,Emergency Services,Operations - Operator,Wednesday,2023
14,6,32.0,Mechanical,Mechanical,Wednesday,2023
14,6,113.0,Emergency Services,Operations - Operator,Wednesday,2023
14,6,935.0,Security,Mechanical,Wednesday,2023
14,6,165.0,Utilized Off Route,Mechanical,Wednesday,2023
14,6,72.0,Mechanical,Operations - Operator,Wednesday,2023
14,6,94.0,General Delay,Operations - Operator,Wednesday,2023
14,6,64.0,Operations - Operator,Operations - Operator,Wednesday,2023
14,6,57.0,Security,Mechanical,Wednesday,2023
14,6,91.0,Security,Operations - Operator,Wednesday,2023
14,6,69.0,Mechanical,Operations - Operator,Wednesday,2023
14,6,89.0,Security,Operations - Operator,Wednesday,2023
14,6,132.0,General Delay,Mechanical,Wednesday,2023
14,6,53.0,Security,Diversion,Wednesday,2023
14,6,935.0,Mechanical,Mechanical,Wednesday,2023
14,6,43.0,Investigation,Mechanical,Wednesday,2023
14,6,68.0,Emergency Services,Mechanical,Wednesday,2023
14,6,102.0,Mechanical,Mechanical,Wednesday,2023
14,6,108.0,Diversion,Diversion,Wednesday,2023
14,6,35.0,Security,Mechanical,Wednesday,2023
14,6,116.0,Diversion,Diversion,Wednesday,2023
14,6,123.0,Mechanical,Mechanical,Wednesday,2023
14,6,72.0,Mechanical,Operations - Operator,Wednesday,2023
14,6,86.0,Diversion,Diversion,Wednesday,2023
14,6,104.0,Cleaning - Unsanitary,Operations - Operator,Wednesday,2023
14,6,985.0,Mechanical,Mechanical,Wednesday,2023
14,6,7.0,Mechanical,Operations - Operator,Wednesday,2023
14,6,72.0,General Delay,Operations - Operator,Wednesday,2023
14,6,25.0,Operations - Operator,Operations - Operator,Wednesday,2023
14,6,34.0,Mechanical,Operations - Operator,Wednesday,2023
14,6,29.0,Mechanical,Mechanical,Wednesday,2023
14,6,85.0,Emergency Services,Mechanical,Wednesday,2023
14,6,49.0,Diversion,Diversion,Wednesday,2023
14,6,119.0,General Delay,Operations - Operator,Wednesday,2023
14,6,506.0,Collision - TTC,Mechanical,Wednesday,2023
14,6,40.0,Mechanical,Mechanical,Wednesday,2023
14,6,40.0,Security,Operations - Operator,Wednesday,2023
14,6,160.0,Cleaning - Unsanitary,Operations - Operator,Wednesday,2023
14,6,71.0,Collision - TTC,Mechanical,Wednesday,2023
14,6,86.0,Utilized Off Route,Operations - Operator,Wednesday,2023
14,6,7.0,Mechanical,Operations - Operator,Wednesday,2023
14,6,39.0,Emergency Services,Mechanical,Wednesday,2023
14,6,960.0,Mechanical,Mechanical,Wednesday,2023
14,6,109.0,General Delay,Operations - Operator,Wednesday,2023
14,6,39.0,Security,Operations - Operator,Wednesday,2023
14,6,13.0,General Delay,Operations - Operator,Wednesday,2023
14,6,52.0,Investigation,Mechanical,Wednesday,2023
14,6,902.0,Mechanical,Mechanical,Wednesday,2023
14,6,43.0,Security,Operations - Operator,Wednesday,2023
14,6,97.0,General Delay,Operations - Operator,Wednesday,2023
14,6,54.0,Emergency Services,Operations - Operator,Wednesday,2023
14,6,98.0,Cleaning - Unsanitary,Operations - Operator,Wednesday,2023
14,6,133.0,General Delay,Mechanical,Wednesday,2023
14,6,35.0,Mechanical,Operations - Operator,Wednesday,2023
14,6,944.0,Collision - TTC,Mechanical,Wednesday,2023
14,6,68.0,Collision - TTC,Mechanical,Wednesday,2023
14,6,76.0,Mechanical,Mechanical,Wednesday,2023
14,6,17.0,Operations - Operator,Operations - Operator,Wednesday,2023
14,6,43.0,Cleaning - Unsanitary,Operations - Operator,Wednesday,2023
14,6,95.0,Mechanical,Mechanical,Wednesday,2023
14,6,29.0,Operations - Operator,Mechanical,Wednesday,2023
14,6,121.0,General Delay,General Delay,Wednesday,2023
14,6,54.0,Operations - Operator,Operations - Operator,Wednesday,2023
14,6,989.0,Operations - Operator,Mechanical,Wednesday,2023
14,6,996.0,Collision - TTC,Mechanical,Wednesday,2023
14,6,131.0,Mechanical,Mechanical,Wednesday,2023
14,6,35.0,Mechanical,Mechanical,Wednesday,2023
14,6,106.0,General Delay,Operations - Operator,Wednesday,2023
14,6,16.0,Investigation,Operations - Operator,Wednesday,2023
14,6,94.0,Operations - Operator,Operations - Operator,Wednesday,2023
14,6,952.0,Mechanical,Mechanical,Wednesday,2023
14,6,36.0,Mechanical,Mechanical,Wednesday,2023
14,6,107.0,Mechanical,Operations - Operator,Wednesday,2023
14,6,34.0,Collision - TTC,Operations - Operator,Wednesday,2023
14,6,43.0,Operations - Operator,Operations - Operator,Wednesday,2023
14,6,133.0,Operations - Operator,Mechanical,Wednesday,2023
14,6,41.0,Mechanical,Mechanical,Wednesday,2023
14,6,33.0,Collision - TTC,General Delay,Wednesday,2023
14,6,925.0,Collision - TTC,Operations - Operator,Wednesday,2023
14,6,25.0,Collision - TTC,Operations - Operator,Wednesday,2023
14,6,985.0,Operations - Operator,Mechanical,Wednesday,2023
14,6,35.0,Utilized Off Route,Mechanical,Wednesday,2023
14,6,89.0,Utilized Off Route,Investigation,Wednesday,2023
14,6,63.0,Utilized Off Route,Mechanical,Wednesday,2023
14,6,47.0,Mechanical,Mechanical,Wednesday,2023
14,6,63.0,Utilized Off Route,Mechanical,Wednesday,2023
14,6,7.0,Utilized Off Route,Mechanical,Wednesday,2023
14,6,52.0,Mechanical,Mechanical,Wednesday,2023
14,6,94.0,Utilized Off Route,Utilized Off Route,Wednesday,2023
14,6,929.0,Utilized Off Route,Mechanical,Wednesday,2023
14,6,47.0,Utilized Off Route,Mechanical,Wednesday,2023
14,6,89.0,Utilized Off Route,Mechanical,Wednesday,2023
14,6,71.0,Utilized Off Route,Mechanical,Wednesday,2023
14,6,110.0,Security,Operations - Operator,Wednesday,2023
14,6,68.0,Operations - Operator,Mechanical,Wednesday,2023
14,6,929.0,Collision - TTC,Mechanical,Wednesday,2023
14,6,7.0,Mechanical,Operations - Operator,Wednesday,2023
14,6,96.0,Security,Operations - Operator,Wednesday,2023
14,6,52.0,Mechanical,Mechanical,Wednesday,2023
14,6,86.0,Utilized Off Route,Operations - Operator,Wednesday,2023
14,6,86.0,Utilized Off Route,Mechanical,Wednesday,2023
14,6,63.0,Utilized Off Route,Operations - Operator,Wednesday,2023
14,6,165.0,Utilized Off Route,Mechanical,Wednesday,2023
14,6,108.0,Mechanical,Mechanical,Wednesday,2023
14,6,73.0,Mechanical,Mechanical,Wednesday,2023
14,6,108.0,Mechanical,Mechanical,Wednesday,2023
14,6,67.0,Diversion,Diversion,Wednesday,2023
14,6,995.0,Diversion,Security,Wednesday,2023
14,6,89.0,Investigation,Collision - TTC,Wednesday,2023
14,6,54.0,Mechanical,Operations - Operator,Wednesday,2023
14,6,44.0,Mechanical,Mechanical,Wednesday,2023
14,6,43.0,Investigation,Mechanical,Wednesday,2023
14,6,995.0,Diversion,Diversion,Wednesday,2023
14,6,600.0,Diversion,Operations - Operator,Wednesday,2023
14,6,54.0,Emergency Services,Operations - Operator,Wednesday,2023
15,6,352.0,Security,Operations - Operator,Thursday,2023
15,6,307.0,Investigation,Emergency Services,Thursday,2023
15,6,97.0,Operations - Operator,Operations - Operator,Thursday,2023
15,6,47.0,Operations - Operator,Operations - Operator,Thursday,2023
15,6,59.0,Operations - Operator,Operations - Operator,Thursday,2023
15,6,57.0,Mechanical,Mechanical,Thursday,2023
15,6,952.0,Operations - Operator,Mechanical,Thursday,2023
15,6,84.0,Mechanical,Mechanical,Thursday,2023
15,6,996.0,Operations - Operator,Mechanical,Thursday,2023
15,6,37.0,Diversion,Mechanical,Thursday,2023
15,6,945.0,Mechanical,Mechanical,Thursday,2023
15,6,36.0,Mechanical,Mechanical,Thursday,2023
15,6,68.0,Utilized Off Route,Mechanical,Thursday,2023
15,6,21.0,Mechanical,Mechanical,Thursday,2023
15,6,954.0,Utilized Off Route,Diversion,Thursday,2023
15,6,954.0,Utilized Off Route,Mechanical,Thursday,2023
15,6,73.0,Mechanical,Mechanical,Thursday,2023
15,6,902.0,Mechanical,Mechanical,Thursday,2023
15,6,43.0,Utilized Off Route,Mechanical,Thursday,2023
15,6,68.0,Utilized Off Route,Mechanical,Thursday,2023
15,6,121.0,Diversion,Diversion,Thursday,2023
15,6,53.0,Collision - TTC,Mechanical,Thursday,2023
15,6,127.0,Collision - TTC,Operations - Operator,Thursday,2023
15,6,64.0,Mechanical,Mechanical,Thursday,2023
15,6,84.0,Mechanical,Mechanical,Thursday,2023
15,6,44.0,Mechanical,Mechanical,Thursday,2023
15,6,952.0,Mechanical,Mechanical,Thursday,2023
15,6,939.0,Operations - Operator,Mechanical,Thursday,2023
15,6,36.0,General Delay,Operations - Operator,Thursday,2023
15,6,160.0,Mechanical,Mechanical,Thursday,2023
15,6,91.0,Mechanical,Mechanical,Thursday,2023
15,6,39.0,Investigation,Mechanical,Thursday,2023
15,6,92.0,Mechanical,Mechanical,Thursday,2023
15,6,129.0,Investigation,Mechanical,Thursday,2023
15,6,41.0,Mechanical,Mechanical,Thursday,2023
15,6,11.0,Mechanical,Operations - Operator,Thursday,2023
15,6,60.0,Utilized Off Route,Diversion,Thursday,2023
15,6,14.0,Collision - TTC,Mechanical,Thursday,2023
15,6,63.0,Mechanical,Mechanical,Thursday,2023
15,6,82.0,Diversion,Collision - TTC,Thursday,2023
15,6,29.0,Cleaning - Unsanitary,Mechanical,Thursday,2023
15,6,504.0,Operations - Operator,Collision - TTC,Thursday,2023
15,6,41.0,Cleaning - Unsanitary,Mechanical,Thursday,2023
15,6,929.0,Security,Mechanical,Thursday,2023
15,6,7.0,Mechanical,Operations - Operator,Thursday,2023
15,6,121.0,Mechanical,Operations - Operator,Thursday,2023
15,6,63.0,Mechanical,Operations - Operator,Thursday,2023
15,6,935.0,Mechanical,Mechanical,Thursday,2023
15,6,70.0,Operations - Operator,Operations - Operator,Thursday,2023
15,6,53.0,Security,Mechanical,Thursday,2023
15,6,939.0,Collision - TTC,Mechanical,Thursday,2023
15,6,106.0,Mechanical,Mechanical,Thursday,2023
15,6,37.0,Mechanical,Operations - Operator,Thursday,2023
15,6,24.0,Emergency Services,Operations - Operator,Thursday,2023
15,6,17.0,Mechanical,Mechanical,Thursday,2023
15,6,960.0,Mechanical,Operations - Operator,Thursday,2023
15,6,85.0,Security,Mechanical,Thursday,2023
15,6,64.0,Mechanical,Operations - Operator,Thursday,2023
15,6,95.0,Mechanical,Mechanical,Thursday,2023
15,6,62.0,Investigation,Operations - Operator,Thursday,2023
15,6,35.0,Cleaning - Unsanitary,Mechanical,Thursday,2023
15,6,132.0,Cleaning - Unsanitary,Operations - Operator,Thursday,2023
15,6,7.0,Mechanical,Operations - Operator,Thursday,2023
15,6,37.0,Mechanical,Mechanical,Thursday,2023
15,6,37.0,Mechanical,Operations - Operator,Thursday,2023
15,6,16.0,Mechanical,Operations - Operator,Thursday,2023
15,6,131.0,Security,Mechanical,Thursday,2023
15,6,68.0,Cleaning - Unsanitary,Mechanical,Thursday,2023
15,6,7.0,Collision - TTC,Mechanical,Thursday,2023
15,6,952.0,Mechanical,Mechanical,Thursday,2023
15,6,64.0,General Delay,Mechanical,Thursday,2023
15,6,109.0,Mechanical,Operations - Operator,Thursday,2023
15,6,59.0,Security,General Delay,Thursday,2023
15,6,927.0,Collision - TTC,Mechanical,Thursday,2023
15,6,43.0,Security,Mechanical,Thursday,2023
15,6,59.0,Mechanical,Mechanical,Thursday,2023
15,6,76.0,Investigation,Mechanical,Thursday,2023
15,6,130.0,General Delay,Mechanical,Thursday,2023
15,6,97.0,General Delay,Diversion,Thursday,2023
15,6,131.0,Operations - Operator,Mechanical,Thursday,2023
15,6,85.0,Mechanical,Mechanical,Thursday,2023
15,6,900.0,Operations - Operator,Operations - Operator,Thursday,2023
15,6,20.0,Security,Operations - Operator,Thursday,2023
15,6,54.0,Mechanical,Operations - Operator,Thursday,2023
15,6,68.0,Operations - Operator,Mechanical,Thursday,2023
15,6,69.0,Operations - Operator,Mechanical,Thursday,2023
15,6,45.0,Mechanical,Mechanical,Thursday,2023
15,6,927.0,Collision - TTC,Mechanical,Thursday,2023
15,6,32.0,Security,General Delay,Thursday,2023
15,6,960.0,Mechanical,Mechanical,Thursday,2023
15,6,132.0,Mechanical,Mechanical,Thursday,2023
15,6,32.0,Operations - Operator,Mechanical,Thursday,2023
15,6,939.0,Mechanical,Mechanical,Thursday,2023
15,6,36.0,Investigation,Mechanical,Thursday,2023
15,6,929.0,Emergency Services,Mechanical,Thursday,2023
15,6,16.0,Utilized Off Route,Operations - Operator,Thursday,2023
15,6,21.0,Utilized Off Route,Mechanical,Thursday,2023
15,6,952.0,Mechanical,Mechanical,Thursday,2023
15,6,95.0,Collision - TTC,Mechanical,Thursday,2023
15,6,129.0,Operations - Operator,Operations - Operator,Thursday,2023
15,6,100.0,Mechanical,Mechanical,Thursday,2023
15,6,34.0,Operations - Operator,Mechanical,Thursday,2023
15,6,68.0,Mechanical,Mechanical,Thursday,2023
15,6,122.0,Diversion,Mechanical,Thursday,2023
15,6,7.0,Mechanical,Operations - Operator,Thursday,2023
15,6,32.0,Collision - TTC,Mechanical,Thursday,2023
15,6,63.0,Operations - Operator,Operations - Operator,Thursday,2023
15,6,34.0,Security,Collision - TTC,Thursday,2023
15,6,102.0,Mechanical,General Delay,Thursday,2023
15,6,24.0,Investigation,Operations - Operator,Thursday,2023
15,6,900.0,Operations - Operator,Mechanical,Thursday,2023
15,6,17.0,Operations - Operator,Mechanical,Thursday,2023
15,6,70.0,Security,Mechanical,Thursday,2023
15,6,24.0,Mechanical,Operations - Operator,Thursday,2023
15,6,43.0,Mechanical,Mechanical,Thursday,2023
15,6,17.0,Diversion,Operations - Operator,Thursday,2023
15,6,22.0,Emergency Services,General Delay,Thursday,2023
15,6,43.0,Security,Mechanical,Thursday,2023
15,6,100.0,Emergency Services,Mechanical,Thursday,2023
15,6,95.0,Security,Security,Thursday,2023
15,6,29.0,Security,Security,Thursday,2023
15,6,939.0,Mechanical,Mechanical,Thursday,2023
15,6,45.0,Emergency Services,Security,Thursday,2023
15,6,161.0,Security,Security,Thursday,2023
16,6,32.0,Cleaning - Unsanitary,Mechanical,Friday,2023
16,6,102.0,Diversion,Diversion,Friday,2023
16,6,73.0,General Delay,Emergency Services,Friday,2023
16,6,320.0,Operations - Operator,Emergency Services,Friday,2023
16,6,42.0,Diversion,Operations - Operator,Friday,2023
16,6,37.0,Emergency Services,Emergency Services,Friday,2023
